Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
547.0,24.0,3284.0,511.0,4011.0,162.0,158.0,70.0,32.0,4049.0,1552.0,22.0,14.0,135.0,618.0,334.0,128.0,50.0,171.0,870.0,25.0,415.0,286.0,421.0,436.0,0.0,375.0,32.0,116.0,452.0,32.0,338.0,170.0,707.0,1626.0,25.0,0.0,531.0,331.0,90.0,390.0,268.0,0.0,1155.0,67.0,620.0,4272.0,588.0,3.0,1.0,650.0,421.0,32.0,401.0,6.0
472.0,14.0,2468.0,419.0,3953.0,190.0,40.0,94.0,36.0,3494.0,824.0,0.0,11.0,19.0,619.0,361.0,468.0,40.0,119.0,393.0,19.0,338.0,125.0,152.0,453.0,0.0,397.0,19.0,103.0,259.0,26.0,308.0,135.0,665.0,1214.0,37.0,0.0,546.0,478.0,276.0,346.0,62.0,0.0,907.0,72.0,496.0,3292.0,394.0,12.0,2.0,551.0,331.0,43.0,284.0,18.0
433.0,10.0,2101.0,522.0,5813.0,165.0,27.0,45.0,38.0,2926.0,1212.0,0.0,2.0,242.0,461.0,213.0,197.0,318.0,154.0,462.0,14.0,299.0,149.0,271.0,307.0,1265.0,181.0,17.0,147.0,339.0,14.0,273.0,129.0,555.0,986.0,25.0,0.0,729.0,218.0,145.0,642.0,39.0,122.0,1008.0,29.0,536.0,4760.0,468.0,4.0,0.0,471.0,646.0,28.0,251.0,33.0
643.0,36.0,3630.0,595.0,6419.0,188.0,117.0,27.0,36.0,3286.0,1872.0,3.0,3.0,145.0,667.0,258.0,253.0,83.0,250.0,1356.0,23.0,400.0,229.0,229.0,242.0,611.0,415.0,9.0,135.0,483.0,13.0,319.0,144.0,598.0,984.0,7.0,0.0,590.0,295.0,191.0,617.0,121.0,74.0,912.0,27.0,763.0,5080.0,419.0,1.0,0.0,529.0,335.0,22.0,338.0,24.0
967.0,21.0,1810.0,697.0,4850.0,262.0,14.0,42.0,34.0,5511.0,1713.0,6.0,14.0,238.0,743.0,293.0,427.0,451.0,199.0,882.0,23.0,332.0,172.0,338.0,297.0,526.0,330.0,23.0,129.0,402.0,27.0,158.0,152.0,575.0,1437.0,44.0,0.0,632.0,481.0,170.0,492.0,135.0,73.0,1284.0,66.0,804.0,6584.0,461.0,20.0,2.0,520.0,622.0,36.0,465.0,28.0
1142.0,45.0,3090.0,687.0,5524.0,324.0,81.0,91.0,31.0,5004.0,1506.0,14.0,15.0,219.0,910.0,519.0,487.0,97.0,271.0,938.0,53.0,463.0,226.0,448.0,360.0,1092.0,598.0,37.0,125.0,451.0,40.0,2158.0,202.0,738.0,1277.0,32.0,0.0,892.0,438.0,124.0,455.0,57.0,34.0,1125.0,60.0,873.0,5473.0,629.0,7.0,3.0,432.0,598.0,64.0,552.0,44.0
977.0,30.0,3379.0,678.0,5614.0,317.0,65.0,37.0,26.0,8942.0,1746.0,3.0,14.0,280.0,877.0,490.0,444.0,522.0,240.0,1354.0,32.0,307.0,233.0,314.0,493.0,550.0,491.0,26.0,178.0,448.0,33.0,388.0,216.0,804.0,1715.0,28.0,0.0,987.0,396.0,368.0,720.0,45.0,21.0,1313.0,56.0,1107.0,5799.0,674.0,7.0,0.0,624.0,491.0,36.0,514.0,42.0
900.0,26.0,3476.0,570.0,4426.0,226.0,147.0,74.0,31.0,9585.0,1524.0,0.0,6.0,170.0,724.0,438.0,375.0,38.0,304.0,0.0,52.0,328.0,373.0,329.0,417.0,465.0,342.0,23.0,251.0,1041.0,46.0,289.0,211.0,697.0,1457.0,37.0,0.0,817.0,299.0,158.0,450.0,144.0,0.0,1604.0,91.0,1011.0,6057.0,517.0,2.0,0.0,677.0,542.0,52.0,517.0,24.0
358.0,33.0,3809.0,508.0,5502.0,284.0,97.0,135.0,32.0,8530.0,1734.0,0.0,27.0,224.0,581.0,364.0,317.0,249.0,143.0,1467.0,37.0,328.0,224.0,240.0,516.0,368.0,345.0,11.0,125.0,787.0,30.0,309.0,190.0,624.0,1468.0,37.0,0.0,854.0,302.0,247.0,385.0,123.0,0.0,1381.0,55.0,132.0,3798.0,420.0,2.0,0.0,489.0,310.0,50.0,481.0,25.0
1734.0,25.0,641.0,439.0,7040.0,205.0,59.0,150.0,44.0,5266.0,2016.0,7.0,1.0,227.0,768.0,299.0,354.0,553.0,177.0,840.0,28.0,477.0,101.0,314.0,312.0,669.0,494.0,56.0,164.0,784.0,13.0,90.0,173.0,391.0,1506.0,44.0,0.0,737.0,228.0,146.0,768.0,61.0,103.0,1324.0,35.0,1443.0,6319.0,663.0,6.0,0.0,453.0,695.0,38.0,387.0,33.0
870.0,47.0,4797.0,520.0,8158.0,203.0,152.0,98.0,35.0,6093.0,2464.0,4.0,17.0,354.0,776.0,370.0,278.0,61.0,259.0,1014.0,34.0,315.0,114.0,494.0,442.0,680.0,527.0,48.0,130.0,611.0,22.0,395.0,165.0,458.0,1378.0,37.0,0.0,743.0,585.0,169.0,673.0,215.0,49.0,1755.0,48.0,1427.0,7947.0,546.0,0.0,0.0,598.0,505.0,35.0,620.0,37.0
917.0,42.0,4753.0,420.0,7611.0,314.0,58.0,36.0,38.0,6563.0,2309.0,12.0,8.0,255.0,880.0,376.0,466.0,512.0,198.0,2083.0,41.0,350.0,261.0,429.0,415.0,652.0,320.0,49.0,131.0,569.0,20.0,261.0,129.0,628.0,1753.0,39.0,0.0,1076.0,355.0,274.0,638.0,72.0,40.0,1520.0,62.0,1545.0,8123.0,500.0,2.0,9.0,416.0,717.0,75.0,584.0,27.0
1149.0,50.0,3343.0,878.0,8434.0,323.0,74.0,221.0,25.0,10109.0,2886.0,9.0,20.0,309.0,866.0,437.0,641.0,84.0,256.0,1383.0,34.0,513.0,195.0,574.0,494.0,870.0,490.0,67.0,151.0,720.0,20.0,430.0,244.0,872.0,1693.0,42.0,0.0,1301.0,427.0,363.0,839.0,71.0,88.0,1782.0,67.0,1816.0,7434.0,602.0,17.0,8.0,532.0,663.0,74.0,569.0,36.0
1754.0,60.0,4399.0,547.0,8100.0,272.0,71.0,192.0,45.0,9488.0,2604.0,6.0,28.0,346.0,886.0,546.0,372.0,789.0,285.0,1728.0,45.0,407.0,290.0,453.0,414.0,914.0,535.0,45.0,184.0,1007.0,35.0,386.0,256.0,919.0,1939.0,65.0,1.0,1091.0,526.0,343.0,715.0,75.0,50.0,1831.0,85.0,1706.0,7158.0,604.0,9.0,13.0,658.0,496.0,73.0,689.0,32.0
997.0,55.0,2722.0,587.0,8412.0,293.0,0.0,73.0,12.0,11458.0,2513.0,2.0,24.0,397.0,858.0,529.0,536.0,150.0,54.0,0.0,24.0,302.0,210.0,396.0,0.0,990.0,441.0,39.0,167.0,793.0,14.0,291.0,287.0,725.0,1287.0,57.0,0.0,926.0,580.0,294.0,504.0,104.0,0.0,1854.0,50.0,1350.0,6289.0,647.0,2.0,0.0,716.0,382.0,79.0,678.0,24.0
1091.0,32.0,3510.0,605.0,6877.0,200.0,0.0,132.0,35.0,10059.0,1897.0,0.0,24.0,368.0,579.0,575.0,445.0,124.0,3.0,1937.0,18.0,233.0,136.0,325.0,512.0,226.0,273.0,45.0,111.0,847.0,26.0,369.0,193.0,536.0,1360.0,37.0,0.0,968.0,283.0,300.0,481.0,129.0,0.0,1461.0,35.0,1133.0,4431.0,288.0,11.0,1.0,639.0,669.0,130.0,507.0,28.0
925.0,30.0,3416.0,439.0,6282.0,216.0,259.0,165.0,33.0,6336.0,1526.0,13.0,7.0,423.0,698.0,357.0,152.0,793.0,752.0,1101.0,8.0,540.0,163.0,376.0,433.0,357.0,516.0,37.0,115.0,412.0,17.0,209.0,251.0,516.0,1836.0,33.0,0.0,805.0,434.0,165.0,784.0,669.0,0.0,1533.0,42.0,1144.0,9181.0,648.0,2.0,0.0,354.0,1049.0,107.0,568.0,41.0
